Study_Hours,Attendance_Percentage,Assignment_Score,Quiz_Score,Project_Score,Midterm_Exam,Course_Work_Score,Final_Exam_Score,Status
14.0,66.3,71.5,61.4,75.3,76.3,70.0,77.9,Pass
2.7,75.0,40.1,37.2,49.1,41.5,42.8,33.7,Fail
6.6,79.0,52.7,45.8,51.6,61.0,50.2,61.9,Pass
5.6,73.6,57.0,58.0,50.6,32.2,54.7,48.7,Fail
6.3,69.7,52.4,49.0,58.3,74.2,53.7,37.2,Pass
4.4,84.0,60.3,47.9,64.2,40.1,58.1,32.6,Fail
6.4,75.5,53.7,57.6,46.8,56.9,52.1,39.7,Fail
7.7,58.3,61.0,34.3,43.5,42.0,46.0,34.1,Fail
1.2,63.2,25.7,52.1,38.5,27.4,38.7,35.7,Fail
5.1,70.8,54.0,28.8,55.1,56.2,46.9,40.1,Fail
4.1,65.8,37.6,51.6,48.9,44.0,46.3,47.3,Fail
17.2,85.2,88.9,59.0,88.5,86.0,79.8,90.9,Pass
8.8,82.1,61.0,54.3,60.8,64.8,58.9,62.4,Pass
3.9,63.2,44.0,33.8,56.2,47.5,45.8,35.6,Fail
4.9,62.8,42.0,55.2,59.5,51.3,53.0,37.2,Fail
5.7,58.2,54.2,49.0,54.5,54.5,52.8,39.6,Fail
4.9,51.0,49.6,35.9,42.9,24.5,42.8,37.3,Fail
9.1,68.4,56.5,56.9,40.8,51.9,50.3,56.9,Pass
15.6,73.3,78.5,70.2,72.1,69.9,73.4,53.1,Pass
0.6,59.1,40.7,37.4,40.8,42.4,39.8,40.9,Fail
5.5,61.9,50.3,40.8,55.4,53.2,49.5,43.5,Fail
19.8,75.2,88.4,71.1,83.9,95.1,81.4,96.1,Pass
5.7,62.4,64.6,23.6,52.9,37.0,47.6,46.6,Fail
7.9,73.6,60.1,47.7,72.1,45.8,61.2,40.8,Fail
1.4,57.4,42.3,33.6,33.3,19.1,36.1,11.6,Fail
13.9,75.2,77.7,55.4,62.5,76.0,64.9,67.9,Pass
3.3,80.7,43.2,41.8,34.8,32.9,39.4,45.8,Fail
8.6,78.9,59.4,63.7,69.7,68.2,64.8,60.6,Pass
3.7,66.3,44.2,40.5,38.8,37.0,40.9,45.2,Fail
0.9,63.2,43.2,26.1,39.5,29.2,36.6,7.0,Fail
8.2,64.2,57.4,57.4,63.3,52.8,59.8,50.4,Pass
10.3,69.0,75.4,56.9,76.3,50.8,70.2,47.3,Pass
6.5,65.6,64.7,47.4,56.4,58.8,56.2,58.6,Pass
3.0,64.4,33.2,33.8,37.6,30.0,35.1,28.6,Fail
22.0,86.0,92.7,73.6,96.7,95.7,88.6,93.4,Pass
10.1,63.1,64.8,55.2,54.4,68.8,57.8,59.0,Pass
7.5,73.8,57.8,53.3,58.8,38.8,56.8,33.2,Fail
12.7,70.7,62.5,54.2,58.6,56.2,58.4,64.7,Pass
4.9,81.3,65.2,47.5,52.1,46.7,54.6,35.4,Fail
18.1,91.7,86.4,86.2,100.0,90.9,91.8,83.1,Pass
10.2,58.9,49.7,43.0,66.0,62.5,54.2,59.0,Pass
12.0,72.4,73.5,63.3,64.6,69.1,66.9,50.3,Pass
5.5,79.5,58.6,46.1,54.4,56.3,53.2,46.3,Pass
3.3,69.3,42.2,48.2,53.1,47.1,48.4,34.9,Fail
7.5,69.7,49.8,58.6,53.9,60.4,54.1,64.4,Pass
5.0,47.4,37.9,38.4,52.4,28.3,43.8,39.0,Fail
19.3,81.4,92.5,77.8,77.0,85.8,81.9,85.1,Pass
2.7,64.9,49.6,35.2,46.3,38.4,44.0,27.4,Fail
14.6,61.1,75.2,52.9,65.3,71.7,64.6,75.9,Pass
2.1,67.4,46.1,40.0,47.7,36.7,44.9,32.6,Fail
3.7,58.8,39.6,38.4,46.1,38.5,41.8,46.5,Fail
2.0,64.8,37.1,28.8,43.8,32.8,37.3,32.5,Fail
4.9,66.9,58.5,24.8,55.6,44.5,47.2,43.7,Fail
5.9,65.0,54.9,49.2,55.3,69.6,53.4,58.1,Pass
4.5,71.7,48.4,39.6,43.9,47.3,44.0,55.4,Fail
8.6,72.6,59.2,58.2,60.3,49.0,59.3,53.7,Pass
6.0,88.9,66.7,38.2,61.7,64.1,56.2,60.8,Pass
1.4,75.9,50.1,37.7,47.4,24.1,45.3,27.7,Fail
3.6,56.2,43.3,36.7,60.2,41.9,48.1,30.4,Fail
5.4,76.0,53.2,44.0,55.7,50.9,51.4,52.0,Pass
12.4,69.0,60.8,73.8,78.6,83.4,71.8,67.9,Pass
7.2,59.2,52.3,47.1,39.9,52.6,45.8,39.3,Fail
5.0,54.2,44.0,24.0,42.7,54.6,37.5,40.4,Fail
2.4,60.0,42.4,31.7,41.9,37.3,39.0,37.2,Fail
7.4,76.9,53.5,36.0,70.2,58.7,54.9,53.5,Pass
14.0,78.1,60.7,78.1,57.4,70.7,64.6,84.1,Pass
5.6,70.8,60.1,47.2,62.1,46.4,57.0,52.2,Pass
3.8,40.0,44.2,31.9,44.2,40.2,40.5,52.7,Fail
9.4,69.4,57.5,40.3,65.1,69.2,55.4,60.3,Pass
12.6,66.7,62.6,61.0,65.6,51.8,63.3,67.1,Pass
6.1,54.7,37.5,51.5,49.1,65.5,46.3,62.4,Pass
10.0,62.4,67.2,57.9,61.4,63.6,62.1,47.7,Pass
5.2,66.8,60.5,48.1,48.7,44.8,52.1,54.2,Pass
10.3,77.6,63.2,70.0,72.6,70.3,69.0,52.3,Pass
14.4,70.0,72.4,77.9,73.3,69.9,74.4,84.7,Pass
11.2,78.2,58.0,60.2,61.8,74.2,60.2,71.5,Pass
9.2,77.6,62.4,59.9,67.1,68.5,63.5,60.7,Pass
17.1,83.2,73.7,88.8,80.3,87.7,80.9,79.2,Pass
5.8,60.1,44.2,33.7,47.0,37.7,42.2,30.1,Fail
9.2,67.1,56.2,56.3,48.2,59.0,53.0,54.3,Pass
5.9,69.7,49.3,36.2,50.3,51.0,45.8,43.1,Fail
9.2,65.3,57.0,48.2,55.7,65.5,53.8,53.1,Pass
10.1,77.3,71.8,68.6,69.3,60.3,69.8,57.4,Pass
11.6,65.1,45.8,49.2,59.6,60.3,52.3,69.0,Pass
6.9,71.3,50.9,57.8,75.2,66.0,62.7,67.7,Pass
1.8,69.4,49.5,30.8,35.7,53.7,38.4,35.2,Fail
6.0,68.7,54.2,55.3,45.8,51.6,51.2,47.8,Fail
9.9,64.0,52.8,66.0,56.2,71.7,58.1,53.9,Pass
8.2,56.8,70.3,39.1,59.9,51.4,56.8,47.7,Pass
8.9,61.8,77.9,55.8,59.0,45.9,63.7,45.5,Pass
10.5,76.5,63.8,67.2,62.1,60.3,64.1,68.0,Pass
3.2,62.2,37.1,33.7,36.6,33.7,35.9,26.3,Fail
10.8,68.2,60.1,60.9,66.9,60.2,63.1,64.6,Pass
17.6,84.3,71.5,64.0,100.0,82.5,80.6,79.6,Pass
5.4,50.6,49.2,59.3,39.9,63.7,48.5,61.7,Pass
11.7,71.9,69.6,52.0,72.1,59.7,65.3,69.8,Pass
7.2,59.8,60.2,43.2,65.9,41.2,57.4,45.7,Fail
8.7,59.6,58.5,47.8,58.3,65.3,55.2,65.2,Pass
11.1,69.2,64.8,57.5,67.8,49.9,63.8,65.3,Pass
8.1,89.5,55.0,59.2,64.1,65.5,59.9,65.0,Pass
5.2,71.3,42.0,48.1,64.6,49.0,52.9,36.2,Fail
8.3,60.9,38.7,38.5,59.6,49.6,47.0,59.9,Pass
3.8,74.2,50.5,30.7,59.6,37.3,48.2,47.0,Fail
2.5,52.5,47.7,48.9,41.5,27.3,45.6,24.6,Fail
1.3,73.7,53.9,46.7,52.3,45.5,51.1,40.0,Fail
14.9,70.8,77.7,53.8,74.2,83.9,69.1,62.8,Pass
9.0,71.7,56.6,56.3,66.6,53.8,60.5,41.1,Pass
10.2,88.9,81.9,67.0,69.5,67.3,72.5,65.0,Pass
7.9,66.7,48.2,67.6,64.6,46.3,60.6,57.4,Pass
2.1,77.2,39.4,34.6,51.7,42.6,42.9,39.6,Fail
14.3,76.6,77.7,74.8,72.2,71.0,74.6,74.1,Pass
5.2,65.5,61.3,49.4,59.3,49.4,56.9,45.5,Pass
1.4,54.6,53.5,25.5,39.7,31.4,39.6,28.5,Fail
5.9,78.4,63.3,44.5,50.0,41.4,52.3,39.2,Fail
13.4,72.1,74.3,55.7,69.9,71.7,67.0,77.7,Pass
3.8,79.8,58.0,46.6,52.6,47.5,52.4,47.4,Fail
5.6,61.7,47.5,28.8,42.6,39.9,39.9,55.7,Fail
5.3,62.7,43.0,40.4,53.3,53.7,46.3,51.0,Fail
3.7,72.5,51.3,38.0,54.1,43.9,48.4,58.4,Pass
7.3,67.9,41.4,29.6,54.6,55.1,43.1,47.6,Fail
4.0,67.1,45.7,43.4,54.9,60.4,48.7,55.0,Pass
14.7,67.2,65.3,70.2,68.9,90.9,68.2,95.3,Pass
2.3,63.6,48.3,22.9,35.1,25.9,35.4,18.4,Fail
3.0,66.6,47.7,38.3,43.0,47.9,43.0,29.5,Fail
5.6,80.5,67.2,35.1,53.5,50.0,52.1,49.2,Pass
6.8,64.3,59.5,47.1,52.9,53.9,53.1,53.7,Pass
4.4,68.0,44.1,52.2,50.6,57.1,49.1,61.4,Pass
10.5,82.3,71.1,54.1,83.4,72.8,70.9,63.0,Pass
6.1,67.7,38.7,42.7,41.3,48.8,40.9,29.7,Fail
9.3,79.8,68.4,74.4,72.2,73.8,71.7,66.4,Pass
14.1,96.9,71.3,63.5,73.1,76.4,69.7,79.2,Pass
16.8,80.4,72.9,63.6,83.5,84.7,74.4,89.1,Pass
5.7,77.4,65.4,46.8,53.8,58.6,55.2,43.3,Pass
7.2,72.8,59.4,70.8,60.3,63.9,63.2,40.6,Pass
8.1,76.6,57.6,54.3,72.6,43.4,62.6,64.7,Pass
5.8,72.6,61.5,40.0,46.1,43.0,48.9,49.5,Fail
3.5,72.7,60.6,46.2,54.4,38.3,53.8,51.8,Fail
12.2,82.6,61.2,69.2,73.4,70.2,68.5,60.1,Pass
3.5,63.6,40.4,44.1,53.6,48.6,46.8,40.9,Fail
12.8,70.9,73.4,67.9,70.8,72.2,70.7,77.0,Pass
8.9,74.1,62.5,61.5,86.7,68.5,71.9,68.9,Pass
7.9,57.9,38.3,45.7,60.6,67.9,49.4,67.1,Pass
4.2,70.0,63.7,40.6,57.5,45.7,54.3,33.7,Fail
1.6,67.9,39.7,43.1,46.8,40.9,43.6,32.7,Fail
12.0,73.0,57.9,37.7,71.3,77.4,57.2,76.6,Pass
4.2,65.4,48.1,17.3,50.4,33.0,39.8,37.6,Fail
9.2,78.3,69.1,49.4,66.4,65.7,62.1,43.9,Pass
9.5,77.4,71.3,52.2,55.4,62.4,59.2,65.4,Pass
6.8,75.6,56.7,55.1,62.5,42.0,58.5,50.3,Pass
8.0,75.8,79.0,47.2,68.0,66.2,65.1,54.2,Pass
8.8,71.4,81.6,62.8,67.0,71.3,70.1,62.5,Pass
7.6,69.0,59.5,50.3,61.0,63.1,57.3,38.4,Pass
3.9,68.1,47.7,33.6,54.9,36.8,46.4,50.7,Fail
2.3,74.4,44.2,50.0,51.3,62.8,48.8,43.9,Fail
4.5,67.5,48.0,44.3,51.2,55.0,48.2,38.8,Fail
5.4,76.9,65.8,34.4,60.0,56.4,54.1,62.9,Pass
14.5,61.1,70.0,69.1,78.5,79.9,73.1,62.5,Pass
3.1,66.3,53.1,45.3,58.7,47.5,53.0,34.5,Fail
15.7,79.5,80.8,57.9,72.3,76.5,70.5,90.0,Pass
18.6,69.0,82.8,74.1,78.9,88.8,78.6,81.5,Pass
4.6,53.4,53.9,43.9,54.1,47.9,51.0,35.4,Fail
18.2,85.5,88.7,61.4,90.6,88.2,81.3,91.2,Pass
6.2,68.3,56.7,55.2,50.7,44.9,53.8,50.1,Pass
5.6,73.0,67.9,39.4,57.6,51.7,55.2,47.0,Pass
14.5,56.6,55.4,53.3,71.9,77.3,61.4,76.3,Pass
7.8,77.9,61.2,49.1,75.0,57.8,63.1,55.7,Pass
7.1,77.1,53.1,56.2,75.4,66.5,63.0,55.9,Pass
4.4,54.2,52.4,47.2,34.3,39.4,43.6,36.1,Fail
4.7,76.9,39.4,59.6,58.4,50.6,53.1,44.1,Fail
7.2,83.0,61.2,43.6,57.7,41.7,54.5,46.8,Fail
14.5,66.7,72.9,66.9,80.1,76.8,74.0,59.4,Pass
3.1,64.6,55.4,44.1,38.7,23.2,45.3,44.8,Fail
6.4,69.3,50.2,50.8,50.1,52.5,50.3,38.8,Fail
2.7,48.9,62.4,24.3,42.7,36.9,43.1,26.9,Fail
4.3,62.5,42.7,42.4,52.6,44.0,46.6,49.3,Fail
10.0,83.2,55.9,60.7,63.8,54.3,60.5,74.7,Pass
3.8,57.7,49.8,32.1,41.5,47.5,41.2,47.9,Fail
12.5,89.6,70.9,69.3,63.0,89.4,67.3,83.4,Pass
3.7,67.4,62.4,41.9,46.6,62.2,49.9,48.0,Pass
4.8,59.4,34.7,28.2,51.4,42.8,39.4,37.4,Fail
1.8,62.5,42.6,40.3,53.8,35.2,46.4,35.9,Fail
12.5,63.3,70.5,59.4,59.8,55.1,62.9,71.4,Pass
11.5,77.2,60.8,42.6,61.3,70.5,55.5,76.0,Pass
2.7,61.7,32.8,33.7,38.1,52.4,35.2,47.7,Fail
5.7,63.4,62.0,44.5,52.8,46.6,53.1,39.8,Fail
5.4,54.9,40.6,34.1,48.6,51.3,41.8,43.9,Fail
5.1,65.5,58.2,45.4,50.4,22.9,51.2,19.8,Fail
18.6,84.0,75.0,74.3,73.9,80.4,74.4,99.1,Pass
5.0,55.0,43.9,49.0,32.9,49.0,41.0,41.3,Fail
3.9,73.3,55.8,44.3,48.9,32.5,49.6,22.2,Fail
1.9,64.5,46.0,52.4,48.4,32.2,48.9,32.4,Fail
4.0,58.0,37.9,25.3,45.3,33.6,37.1,43.7,Fail
14.5,76.6,76.2,68.9,87.3,81.0,78.4,77.5,Pass
7.7,75.9,40.8,51.1,47.1,58.5,46.4,58.4,Pass
7.7,80.2,49.9,55.8,61.1,54.0,56.2,49.6,Pass
4.2,77.7,65.7,55.4,65.5,44.7,62.5,34.6,Fail
13.2,90.2,72.1,53.7,74.5,66.1,67.5,75.5,Pass
9.3,60.5,62.5,56.1,50.3,57.5,55.7,48.9,Pass
5.1,60.4,53.8,44.4,31.4,49.7,42.0,43.7,Fail
3.5,53.0,40.1,27.8,41.0,44.8,36.8,26.8,Fail
6.5,76.5,56.9,59.1,54.6,70.5,56.6,55.1,Pass
3.7,63.1,36.9,39.5,41.6,47.2,39.6,45.7,Fail
6.0,77.3,56.2,40.8,59.5,43.1,52.9,35.1,Fail
7.3,57.4,47.9,49.3,65.3,55.3,55.3,46.3,Pass
4.3,59.6,63.2,48.0,40.5,30.8,49.6,28.1,Fail
1.1,54.9,33.1,34.0,31.7,31.2,32.8,35.1,Fail
8.7,80.3,65.6,50.4,63.6,61.8,60.2,58.7,Pass
4.4,70.9,47.9,35.3,56.4,52.9,47.5,43.7,Fail
7.3,52.5,56.9,36.9,49.7,54.3,48.0,47.2,Fail
6.2,63.7,40.7,51.7,55.5,48.0,49.9,40.7,Fail
16.9,88.0,79.1,82.7,73.6,87.0,78.0,74.7,Pass
6.8,77.1,61.5,47.0,59.9,63.1,56.5,51.8,Pass
11.4,77.0,67.8,80.3,68.7,59.5,71.9,71.0,Pass
5.3,67.8,54.9,41.5,64.1,58.2,54.6,43.3,Pass
3.7,57.0,37.9,36.7,52.4,44.3,43.3,42.1,Fail
8.9,79.2,58.8,50.8,64.4,44.3,58.6,41.2,Fail
4.2,55.5,44.9,37.1,39.3,43.6,40.3,49.6,Fail
10.3,59.5,64.7,52.2,44.8,68.8,53.0,74.9,Pass
2.9,65.1,56.5,42.9,42.0,59.3,46.6,46.5,Fail
8.2,66.3,41.4,47.9,71.2,50.6,55.3,52.4,Pass
6.7,73.8,53.0,53.6,44.5,59.2,49.8,45.0,Fail
15.0,81.9,69.3,54.1,70.6,82.8,65.3,64.7,Pass
8.7,84.1,56.4,49.5,65.2,67.3,57.8,65.3,Pass
6.2,70.7,55.7,43.4,64.6,49.5,55.6,56.4,Pass
10.7,81.3,66.1,56.6,59.6,66.5,60.6,63.6,Pass
1.1,54.5,29.6,14.5,41.0,27.6,29.6,27.0,Fail
9.3,76.9,52.3,62.7,57.1,65.1,57.3,52.9,Pass
9.8,69.5,64.1,40.7,54.6,64.6,53.3,63.7,Pass
10.5,68.6,52.8,49.6,58.2,54.5,54.0,66.6,Pass
10.0,64.8,53.9,52.9,60.2,64.1,56.1,64.7,Pass
9.1,83.3,70.6,74.2,58.1,69.2,66.7,55.7,Pass
5.4,66.4,52.1,43.0,60.3,48.4,52.6,40.2,Fail
7.4,62.6,66.0,51.0,67.1,46.6,61.9,53.3,Pass
4.5,70.8,49.4,29.2,46.8,35.7,42.3,33.8,Fail
3.9,61.2,64.0,31.4,55.4,27.0,50.8,46.9,Fail
5.6,60.3,47.8,36.1,39.6,34.3,41.0,57.4,Fail
6.0,90.4,68.7,46.0,61.9,44.9,59.2,45.9,Pass
8.4,60.4,48.2,57.7,61.3,60.5,56.3,76.3,Pass
13.7,91.4,69.6,63.1,82.5,55.2,72.8,69.7,Pass
11.3,67.1,76.3,62.1,67.9,65.9,68.7,73.2,Pass
8.1,74.7,53.0,44.6,68.3,45.7,56.6,53.1,Pass
12.8,74.5,66.2,59.3,65.2,76.7,63.7,72.9,Pass
6.8,74.1,50.5,26.9,57.7,66.7,46.3,44.4,Fail
9.2,60.0,65.4,49.6,59.7,59.2,58.4,54.3,Pass
5.4,54.4,37.4,40.4,49.6,51.8,43.2,57.8,Pass
6.7,74.2,66.1,46.5,63.5,58.2,59.2,56.2,Pass
5.8,52.7,49.4,58.6,39.6,33.7,48.2,38.4,Fail
2.2,53.3,41.9,32.6,46.0,41.7,40.8,32.4,Fail
2.2,61.9,42.5,10.8,35.5,39.6,30.2,38.1,Fail
2.7,52.9,51.3,23.2,49.9,39.3,42.3,33.1,Fail
8.1,60.4,52.6,47.5,67.9,54.2,57.2,55.5,Pass
13.9,73.4,64.1,63.2,68.1,68.2,65.4,70.9,Pass
12.8,57.9,67.1,50.3,58.9,66.9,58.8,64.9,Pass
2.1,51.3,38.9,23.3,51.6,42.9,39.3,24.4,Fail
9.3,81.9,78.9,68.4,67.7,57.8,71.3,73.2,Pass
4.9,73.5,59.1,53.1,45.3,48.4,51.8,36.0,Fail
3.9,82.8,55.4,54.4,48.7,47.1,52.4,45.3,Fail
7.3,73.5,68.1,43.8,54.4,56.2,55.3,48.9,Pass
4.8,76.2,40.9,50.9,61.1,56.8,52.0,43.0,Fail
2.6,59.7,47.6,12.5,37.6,37.3,33.1,29.6,Fail
3.5,62.7,46.6,34.6,30.7,54.1,36.6,36.5,Fail
5.4,69.8,50.1,39.4,52.8,44.5,48.0,46.1,Fail
13.6,61.2,63.3,58.0,69.4,74.2,64.2,78.0,Pass
2.0,66.8,52.9,37.1,50.6,35.2,47.2,37.4,Fail
3.0,58.6,28.7,34.7,23.3,29.5,28.3,16.6,Fail
5.7,63.2,54.1,33.2,51.0,59.7,46.6,56.7,Pass
4.1,72.9,38.6,35.5,47.0,43.8,41.0,46.2,Fail
8.6,57.9,52.6,53.1,58.7,47.3,55.2,45.3,Fail
5.8,67.4,51.4,47.8,39.5,45.4,45.6,50.0,Fail
2.5,66.6,57.9,51.5,49.2,49.5,52.5,46.3,Fail
4.9,61.6,44.0,44.0,50.2,56.2,46.5,42.7,Fail
7.4,69.2,56.0,62.0,65.4,68.5,61.6,50.9,Pass
9.8,72.4,51.5,41.6,64.6,56.9,53.8,71.2,Pass
3.0,70.8,51.3,44.6,54.2,41.8,50.4,51.7,Fail
7.7,67.8,45.1,55.7,47.3,57.1,49.2,59.6,Pass
5.5,56.6,33.8,45.6,46.2,35.0,42.3,48.3,Fail
12.7,70.6,54.5,49.8,76.3,70.2,61.8,70.6,Pass
4.9,63.1,46.5,44.4,46.2,44.1,45.8,49.7,Fail
2.6,56.7,40.3,31.6,48.1,51.7,40.8,20.3,Fail
4.3,66.7,57.7,46.3,44.6,41.6,49.0,45.1,Fail
1.6,63.1,54.3,33.5,43.3,36.0,43.7,36.3,Fail
1.7,62.8,54.2,29.3,33.7,51.6,38.5,41.9,Fail
2.0,55.2,49.8,53.7,42.0,30.7,47.8,32.3,Fail
8.7,71.5,75.5,45.3,57.5,59.4,59.2,60.2,Pass
8.1,80.0,63.8,55.3,71.1,66.0,64.2,54.5,Pass
9.0,73.2,63.7,58.1,76.9,55.9,67.3,72.5,Pass
4.6,74.1,66.0,41.0,43.3,55.7,49.4,59.4,Pass
3.5,65.1,37.6,49.2,37.8,41.1,41.2,56.2,Fail
20.4,79.4,92.1,87.5,95.8,93.2,92.2,92.0,Pass
7.2,75.5,56.7,34.5,53.7,38.1,48.8,52.4,Fail
3.3,52.7,53.1,41.0,44.1,39.7,45.9,41.2,Fail
14.7,73.2,80.8,81.6,86.1,70.0,83.2,58.0,Pass
13.5,75.1,68.2,56.6,82.8,63.9,70.6,69.6,Pass
9.5,76.6,52.3,42.7,53.8,68.1,50.0,65.0,Pass
6.0,77.4,66.0,44.8,72.4,56.7,62.2,53.2,Pass
3.9,71.5,45.5,41.2,55.0,35.8,48.0,30.8,Fail
5.0,72.0,52.6,44.3,60.5,36.7,53.3,48.6,Fail
12.5,81.9,60.6,72.4,66.4,55.8,66.5,68.4,Pass
4.2,73.1,47.4,36.3,46.2,57.1,43.6,42.1,Fail
2.9,54.4,50.3,39.8,31.9,9.7,39.8,28.4,Fail
9.4,88.9,68.6,64.8,60.1,69.7,64.1,57.0,Pass
6.5,76.7,50.0,49.4,62.0,42.3,54.6,49.4,Pass
4.3,63.7,32.7,34.8,50.0,52.4,40.2,42.1,Fail
4.6,68.5,55.3,31.8,57.6,53.5,49.2,44.9,Fail
1.4,51.2,34.8,17.1,39.7,23.5,31.4,18.9,Fail
4.8,63.7,50.1,28.3,50.1,38.7,43.6,30.5,Fail
11.8,71.4,63.9,44.3,62.3,64.3,57.4,56.2,Pass
3.6,60.9,42.1,51.9,44.1,36.9,45.8,25.5,Fail
22.2,93.2,97.3,85.5,100.0,100.0,94.8,100.0,Pass
6.5,68.6,46.6,64.8,60.0,53.5,57.4,52.4,Pass
2.4,53.3,42.0,36.9,43.4,44.2,41.0,37.0,Fail
0.3,51.0,39.2,14.6,30.1,25.7,28.2,16.8,Fail
7.6,53.4,62.0,43.3,50.6,62.5,51.8,42.8,Pass
3.6,71.4,49.0,46.4,40.8,31.2,44.9,38.5,Fail
9.5,69.6,50.3,56.1,58.0,56.3,55.1,60.3,Pass
12.9,81.5,75.6,59.8,62.3,78.7,65.5,83.3,Pass
10.6,97.8,63.4,70.8,70.5,65.6,68.5,57.7,Pass
10.5,65.4,55.3,45.0,57.1,50.0,52.9,55.2,Pass
5.0,68.6,46.6,44.7,51.5,32.0,48.0,41.6,Fail
3.6,75.9,48.5,49.0,46.1,49.4,47.7,30.0,Fail
8.9,66.8,68.2,47.9,66.4,65.4,61.4,57.1,Pass
3.8,61.8,51.4,43.2,36.6,39.2,43.0,23.1,Fail
5.1,70.4,42.5,42.6,40.5,53.4,41.7,41.8,Fail
3.9,85.0,65.4,46.6,55.4,67.2,55.8,61.3,Pass
4.2,70.1,57.9,45.5,54.1,54.5,52.7,60.5,Pass
9.3,64.4,61.3,48.9,57.4,64.8,56.0,59.9,Pass
4.1,59.1,27.4,51.3,41.9,39.2,40.4,39.9,Fail
9.4,67.4,52.3,54.8,60.6,55.7,56.4,56.6,Pass
12.9,60.9,64.1,63.6,69.6,70.1,66.1,75.8,Pass
4.7,64.4,62.0,51.6,49.1,46.0,53.7,48.4,Pass
3.2,63.9,56.2,43.3,49.7,45.7,49.7,25.9,Fail
11.4,74.0,57.3,50.0,73.2,42.0,61.5,61.6,Pass
7.9,57.9,39.7,53.3,43.0,47.1,45.1,38.7,Fail
4.0,67.6,46.8,43.0,58.4,54.5,50.3,52.8,Pass
5.3,58.5,49.3,35.0,57.8,27.5,48.4,44.7,Fail
8.3,68.0,47.1,60.5,51.6,50.3,52.9,39.2,Fail
2.2,56.7,34.4,24.7,44.8,32.8,35.6,38.1,Fail
15.9,88.3,95.2,67.1,73.7,66.5,78.2,69.3,Pass
10.9,67.6,59.1,52.1,65.9,68.0,59.7,62.7,Pass
6.6,78.7,54.4,37.7,68.2,57.4,54.9,42.0,Pass
15.5,79.7,97.5,68.9,74.1,61.7,79.6,78.2,Pass
14.1,80.3,69.6,60.1,69.6,72.4,66.8,87.4,Pass
5.8,67.6,43.8,46.7,54.8,47.1,49.1,43.5,Fail
5.6,59.9,43.5,57.8,47.1,53.6,49.2,41.3,Fail
5.7,70.1,54.8,44.7,55.8,56.4,52.2,48.1,Pass
9.1,67.5,54.7,56.2,76.9,65.9,64.0,70.8,Pass
8.7,73.0,58.3,52.2,58.4,68.4,56.5,67.9,Pass
1.7,66.9,43.1,32.6,33.6,39.5,36.2,43.9,Fail
8.3,85.2,87.3,61.1,64.0,76.0,70.1,63.2,Pass
8.3,73.7,64.4,43.2,63.0,62.4,57.5,39.7,Pass
5.7,74.5,46.1,55.1,45.6,51.7,48.6,33.1,Fail
6.9,73.6,54.5,41.6,52.9,69.1,50.0,54.6,Pass
2.0,60.6,48.6,46.7,52.4,31.1,49.6,18.3,Fail
2.8,68.8,54.9,35.1,60.3,42.1,51.1,42.2,Fail
3.8,63.6,33.8,31.8,43.2,43.7,37.0,36.7,Fail
9.1,67.6,47.1,52.8,56.1,63.0,52.4,43.5,Pass
13.2,67.1,70.3,46.7,60.8,63.6,59.4,70.4,Pass
8.8,75.8,55.2,43.6,63.6,53.5,55.1,49.4,Pass
7.1,64.0,47.2,50.9,70.8,62.4,57.8,51.1,Pass
9.9,76.9,64.4,66.6,63.0,54.2,64.5,66.6,Pass
0.9,61.1,46.5,27.0,39.6,44.3,37.9,41.9,Fail
12.6,72.8,65.1,72.4,72.8,69.8,70.4,79.7,Pass
6.1,60.4,34.8,39.8,46.2,49.6,40.9,51.0,Fail
11.7,84.4,64.5,63.5,68.0,66.4,65.6,82.1,Pass
9.6,68.4,50.4,54.9,70.0,58.1,59.6,55.2,Pass
4.0,77.5,55.7,57.0,44.8,58.0,51.7,44.7,Pass
7.6,62.6,70.4,55.3,50.4,49.2,57.9,43.7,Pass
4.2,77.1,53.8,41.7,58.3,31.9,52.0,38.0,Fail
8.6,71.0,62.0,73.6,60.0,60.6,64.7,56.6,Pass
17.0,87.3,86.7,73.7,77.3,79.4,79.0,86.4,Pass
8.6,59.9,66.0,49.0,60.4,46.0,58.7,49.6,Pass
3.9,54.2,39.4,40.1,41.9,34.1,40.6,41.5,Fail
10.9,75.1,63.9,54.0,67.9,84.5,62.5,71.5,Pass
3.7,56.3,51.9,49.7,44.4,39.5,48.2,35.2,Fail
12.9,86.1,64.1,64.0,63.3,70.1,63.7,75.3,Pass
3.3,66.9,34.6,44.8,53.6,50.4,45.3,30.3,Fail
12.0,69.2,61.0,34.0,78.4,69.1,59.9,57.6,Pass
4.8,58.4,57.2,41.3,43.3,54.1,46.9,41.9,Fail
9.1,68.6,59.9,49.1,72.2,71.3,61.6,66.1,Pass
11.0,68.7,58.9,57.0,63.5,85.9,60.2,71.0,Pass
7.6,73.1,65.3,39.6,39.2,48.2,47.2,48.0,Fail
5.1,65.5,54.3,41.0,55.0,55.3,50.6,47.1,Pass
7.7,78.6,52.8,53.2,44.9,51.7,49.8,61.9,Pass
6.1,72.4,52.4,43.3,52.1,49.6,49.6,38.5,Fail
6.7,61.1,43.5,50.4,56.9,54.9,50.9,49.8,Pass
2.2,59.2,43.3,35.2,46.5,37.5,42.2,23.0,Fail
